-2,12,-13,-39,-5,-1,-5,1,1,-1,-13,-43,-3,-5,-41,-15,-3,9,31,11,-7,4,17,4,-11,-27,-25,56,-2,-11,5,-7,4,-2,-26,-79,6,-19,-71,28,-7,1,21,-9,3,25,121,-30,4,-14,-1,0,-8,-12,-72,-8,-4,14,19,-27,-10,20,106,41,4
4,-14,-1,0,-8,-12,-72,-8,-4,14,19,-27,-10,20,106,41,8,-8,-2,-2,0,-22,-68,-23,1,-1,-11,13,1,7,-39,1,2,-4,-24,-5,-9,-12,-92,-3,-2,0,-40,-27,2,3,58,19,-5,2,-16,13,2,4,33,10,-1,0,-17,-14,-6,-9,-10,-10,4
-5,2,-16,13,2,4,33,10,-1,0,-17,-14,-6,-9,-10,-10,6,-1,-1,10,1,2,-8,13,-5,-8,-4,36,-6,-5,-1,-17,1,4,33,-22,11,4,-29,-5,1,5,90,-24,4,1,-6,-2,-7,-5,90,14,2,-1,2,-7,-3,-4,58,-12,-14,-7,10,-4,4
1,4,33,-22,11,4,-29,-5,1,5,90,-24,4,1,-6,-2,-7,-5,90,14,2,-1,2,-7,-3,-4,58,-12,-14,-7,10,-4,6,7,-42,5,-6,4,-8,-2,-3,-6,-15,22,-11,-5,36,6,1,1,-49,-9,2,-6,-22,23,-9,-18,-24,18,13,12,73,-19,4
6,7,-42,5,-6,4,-8,-2,-3,-6,-15,22,-11,-5,36,6,1,1,-49,-9,2,-6,-22,23,-9,-18,-24,18,13,12,73,-19,-4,-12,-36,-5,-7,-4,-74,-18,-6,0,-41,-4,-3,5,65,43,-2,-3,-18,33,0,-3,-5,-60,4,3,-6,-32,-2,-1,-64,7,4
6,7,-42,5,-6,4,-8,-2,-3,-6,-15,22,-11,-5,36,6,1,1,-49,-9,2,-6,-22,23,-9,-18,-24,18,13,12,73,-19,-4,-12,-36,-5,-7,-4,-74,-18,-6,0,-41,-4,-3,5,65,43,-2,-3,-18,33,0,-3,-5,-60,4,3,-6,-32,-2,-1,-64,7,4
-4,-12,-36,-5,-7,-4,-74,-18,-6,0,-41,-4,-3,5,65,43,-2,-3,-18,33,0,-3,-5,-60,4,3,-6,-32,-2,-1,-64,7,4,5,17,35,4,2,12,-9,-4,-10,-52,-42,-24,-13,18,-16,-2,2,7,-11,6,-4,28,16,4,10,-21,-8,9,-1,-33,5,4
-2,-3,-18,33,0,-3,-5,-60,4,3,-6,-32,-2,-1,-64,7,4,5,17,35,4,2,12,-9,-4,-10,-52,-42,-24,-13,18,-16,-2,2,7,-11,6,-4,28,16,4,10,-21,-8,9,-1,-33,5,-7,-12,-54,13,-8,5,43,5,7,6,42,31,11,-1,-104,-20,4
-2,-3,-18,33,0,-3,-5,-60,4,3,-6,-32,-2,-1,-64,7,4,5,17,35,4,2,12,-9,-4,-10,-52,-42,-24,-13,18,-16,-2,2,7,-11,6,-4,28,16,4,10,-21,-8,9,-1,-33,5,-7,-12,-54,13,-8,5,43,5,7,6,42,31,11,-1,-104,-20,4
-2,2,7,-11,6,-4,28,16,4,10,-21,-8,9,-1,-33,5,-7,-12,-54,13,-8,5,43,5,7,6,42,31,11,-1,-104,-20,0,-11,-52,-82,-3,4,42,11,6,9,24,6,6,1,12,-11,-5,2,65,-18,-9,-4,14,51,-11,-3,-19,2,-4,-3,-50,-53,4
0,-11,-52,-82,-3,4,42,11,6,9,24,6,6,1,12,-11,-5,2,65,-18,-9,-4,14,51,-11,-3,-19,2,-4,-3,-50,-53,-2,10,36,7,-4,-2,1,1,-1,4,-45,-14,7,1,40,3,6,3,14,-2,13,3,-32,-4,0,9,41,29,-2,1,58,3,4
-2,10,36,7,-4,-2,1,1,-1,4,-45,-14,7,1,40,3,6,3,14,-2,13,3,-32,-4,0,9,41,29,-2,1,58,3,-4,-7,-12,-43,-8,0,16,11,-3,-3,5,26,-11,-18,-11,31,-11,-10,10,19,-5,4,-2,-39,0,-10,-26,-65,4,-4,-4,0,4
6,3,14,-2,13,3,-32,-4,0,9,41,29,-2,1,58,3,-4,-7,-12,-43,-8,0,16,11,-3,-3,5,26,-11,-18,-11,31,-11,-10,10,19,-5,4,-2,-39,0,-10,-26,-65,4,-4,-4,0,2,1,-21,9,-1,3,-33,-14,10,10,42,3,-5,3,-15,15,4
-4,-7,-12,-43,-8,0,16,11,-3,-3,5,26,-11,-18,-11,31,-11,-10,10,19,-5,4,-2,-39,0,-10,-26,-65,4,-4,-4,0,2,1,-21,9,-1,3,-33,-14,10,10,42,3,-5,3,-15,15,-7,-1,11,-5,-11,0,13,-7,6,-4,-42,-16,13,1,6,14,4
-11,-10,10,19,-5,4,-2,-39,0,-10,-26,-65,4,-4,-4,0,2,1,-21,9,-1,3,-33,-14,10,10,42,3,-5,3,-15,15,-7,-1,11,-5,-11,0,13,-7,6,-4,-42,-16,13,1,6,14,-2,11,16,6,-1,-1,5,-19,-6,-17,-50,15,16,-4,-65,-11,4
2,1,-21,9,-1,3,-33,-14,10,10,42,3,-5,3,-15,15,-7,-1,11,-5,-11,0,13,-7,6,-4,-42,-16,13,1,6,14,-2,11,16,6,-1,-1,5,-19,-6,-17,-50,15,16,-4,-65,-11,6,2,-32,-13,-2,3,-49,-13,-6,-6,-52,17,0,2,-11,7,4
-2,11,16,6,-1,-1,5,-19,-6,-17,-50,15,16,-4,-65,-11,6,2,-32,-13,-2,3,-49,-13,-6,-6,-52,17,0,2,-11,7,1,1,-2,3,-4,3,12,20,-2,2,18,-2,-5,-4,24,-30,-6,-15,-35,-64,-8,-9,-2,-1,1,8,39,60,-9,1,-21,-2,4
6,2,-32,-13,-2,3,-49,-13,-6,-6,-52,17,0,2,-11,7,1,1,-2,3,-4,3,12,20,-2,2,18,-2,-5,-4,24,-30,-6,-15,-35,-64,-8,-9,-2,-1,1,8,39,60,-9,1,-21,-2,3,-2,-38,-1,23,4,-23,0,-7,-8,26,-17,-4,5,-6,-12,4
1,1,-2,3,-4,3,12,20,-2,2,18,-2,-5,-4,24,-30,-6,-15,-35,-64,-8,-9,-2,-1,1,8,39,60,-9,1,-21,-2,3,-2,-38,-1,23,4,-23,0,-7,-8,26,-17,-4,5,-6,-12,-1,2,-2,13,-1,-7,96,26,5,-4,4,24,7,-1,-33,-3,4
-6,-15,-35,-64,-8,-9,-2,-1,1,8,39,60,-9,1,-21,-2,3,-2,-38,-1,23,4,-23,0,-7,-8,26,-17,-4,5,-6,-12,-1,2,-2,13,-1,-7,96,26,5,-4,4,24,7,-1,-33,-3,-1,3,25,-5,-14,-4,5,-6,-1,-4,18,13,-8,-2,70,60,4
-1,2,-2,13,-1,-7,96,26,5,-4,4,24,7,-1,-33,-3,-1,3,25,-5,-14,-4,5,-6,-1,-4,18,13,-8,-2,70,60,-2,-7,-24,-32,6,1,-74,-39,1,5,27,36,-2,-2,32,-5,-3,-6,-21,-10,0,-4,-37,27,-1,-7,-10,9,-4,-3,46,-19,4
-1,3,25,-5,-14,-4,5,-6,-1,-4,18,13,-8,-2,70,60,-2,-7,-24,-32,6,1,-74,-39,1,5,27,36,-2,-2,32,-5,-3,-6,-21,-10,0,-4,-37,27,-1,-7,-10,9,-4,-3,46,-19,4,12,57,25,1,1,12,8,-9,-8,-41,-33,4,0,64,9,4
-2,-7,-24,-32,6,1,-74,-39,1,5,27,36,-2,-2,32,-5,-3,-6,-21,-10,0,-4,-37,27,-1,-7,-10,9,-4,-3,46,-19,4,12,57,25,1,1,12,8,-9,-8,-41,-33,4,0,64,9,4,0,12,8,1,-1,-3,-18,0,-1,6,13,-8,-4,-105,-8,4
-3,-6,-21,-10,0,-4,-37,27,-1,-7,-10,9,-4,-3,46,-19,4,12,57,25,1,1,12,8,-9,-8,-41,-33,4,0,64,9,4,0,12,8,1,-1,-3,-18,0,-1,6,13,-8,-4,-105,-8,-5,-13,5,0,-2,-2,86,21,10,18,35,65,21,10,-26,-7,4
4,12,57,25,1,1,12,8,-9,-8,-41,-33,4,0,64,9,4,0,12,8,1,-1,-3,-18,0,-1,6,13,-8,-4,-105,-8,-5,-13,5,0,-2,-2,86,21,10,18,35,65,21,10,-26,-7,-16,-19,1,-21,-17,-11,38,-5,-2,-10,-23,1,-6,-5,-37,-7,4
-5,-13,5,0,-2,-2,86,21,10,18,35,65,21,10,-26,-7,-16,-19,1,-21,-17,-11,38,-5,-2,-10,-23,1,-6,-5,-37,-7,5,8,20,-6,-2,6,-29,-13,-8,-6,-2,-86,-15,-14,31,18,3,15,20,22,6,-1,-23,7,-12,-24,-39,-5,-9,-11,-55,-4,4
-16,-19,1,-21,-17,-11,38,-5,-2,-10,-23,1,-6,-5,-37,-7,5,8,20,-6,-2,6,-29,-13,-8,-6,-2,-86,-15,-14,31,18,3,15,20,22,6,-1,-23,7,-12,-24,-39,-5,-9,-11,-55,-4,-3,-4,-29,-8,5,0,-22,1,0,-11,-14,-12,-9,2,52,34,4
5,8,20,-6,-2,6,-29,-13,-8,-6,-2,-86,-15,-14,31,18,3,15,20,22,6,-1,-23,7,-12,-24,-39,-5,-9,-11,-55,-4,-3,-4,-29,-8,5,0,-22,1,0,-11,-14,-12,-9,2,52,34,-1,11,30,18,13,-4,-6,-55,9,2,-27,-23,-10,4,-34,19,4
3,15,20,22,6,-1,-23,7,-12,-24,-39,-5,-9,-11,-55,-4,-3,-4,-29,-8,5,0,-22,1,0,-11,-14,-12,-9,2,52,34,-1,11,30,18,13,-4,-6,-55,9,2,-27,-23,-10,4,-34,19,-2,2,-14,16,2,-1,36,7,2,3,11,-4,0,-1,-35,7,4
-3,-4,-29,-8,5,0,-22,1,0,-11,-14,-12,-9,2,52,34,-1,11,30,18,13,-4,-6,-55,9,2,-27,-23,-10,4,-34,19,-2,2,-14,16,2,-1,36,7,2,3,11,-4,0,-1,-35,7,0,-6,3,6,-11,4,28,10,-7,0,3,14,-2,-8,-25,-27,4
-1,11,30,18,13,-4,-6,-55,9,2,-27,-23,-10,4,-34,19,-2,2,-14,16,2,-1,36,7,2,3,11,-4,0,-1,-35,7,0,-6,3,6,-11,4,28,10,-7,0,3,14,-2,-8,-25,-27,-2,-3,-15,19,12,-3,-33,6,3,12,28,-41,-7,1,35,2,4
0,-6,3,6,-11,4,28,10,-7,0,3,14,-2,-8,-25,-27,-2,-3,-15,19,12,-3,-33,6,3,12,28,-41,-7,1,35,2,-5,-10,-33,11,-7,-1,1,6,4,7,1,-7,-2,3,35,-7,-3,-8,-22,2,12,4,-38,-2,-1,6,27,21,-5,-3,-49,-20,4
-2,-3,-15,19,12,-3,-33,6,3,12,28,-41,-7,1,35,2,-5,-10,-33,11,-7,-1,1,6,4,7,1,-7,-2,3,35,-7,-3,-8,-22,2,12,4,-38,-2,-1,6,27,21,-5,-3,-49,-20,-5,-16,-6,-28,0,-2,-31,-16,-4,0,-31,-12,-3,-2,-30,-4,4
-2,-3,-15,19,12,-3,-33,6,3,12,28,-41,-7,1,35,2,-5,-10,-33,11,-7,-1,1,6,4,7,1,-7,-2,3,35,-7,-3,-8,-22,2,12,4,-38,-2,-1,6,27,21,-5,-3,-49,-20,-5,-16,-6,-28,0,-2,-31,-16,-4,0,-31,-12,-3,-2,-30,-4,4
-3,-8,-22,2,12,4,-38,-2,-1,6,27,21,-5,-3,-49,-20,-5,-16,-6,-28,0,-2,-31,-16,-4,0,-31,-12,-3,-2,-30,-4,5,4,22,22,-5,-3,48,8,-8,-19,-32,-14,-3,0,-44,-4,-6,5,3,-17,-7,-6,-12,-24,5,10,23,18,11,1,29,59,4
5,4,22,22,-5,-3,48,8,-8,-19,-32,-14,-3,0,-44,-4,-6,5,3,-17,-7,-6,-12,-24,5,10,23,18,11,1,29,59,0,2,-22,-23,-10,-4,-14,-40,-1,-6,23,-2,-10,-9,-11,-18,-6,-15,-23,41,7,4,-17,18,-2,6,10,-10,6,0,38,-12,4
5,4,22,22,-5,-3,48,8,-8,-19,-32,-14,-3,0,-44,-4,-6,5,3,-17,-7,-6,-12,-24,5,10,23,18,11,1,29,59,0,2,-22,-23,-10,-4,-14,-40,-1,-6,23,-2,-10,-9,-11,-18,-6,-15,-23,41,7,4,-17,18,-2,6,10,-10,6,0,38,-12,4
0,2,-22,-23,-10,-4,-14,-40,-1,-6,23,-2,-10,-9,-11,-18,-6,-15,-23,41,7,4,-17,18,-2,6,10,-10,6,0,38,-12,1,7,21,14,-15,-6,-39,2,-1,1,12,-38,14,5,51,30,2,0,-29,4,5,2,-9,-21,-2,-4,14,-14,3,-1,33,1,4
-6,-15,-23,41,7,4,-17,18,-2,6,10,-10,6,0,38,-12,1,7,21,14,-15,-6,-39,2,-1,1,12,-38,14,5,51,30,2,0,-29,4,5,2,-9,-21,-2,-4,14,-14,3,-1,33,1,-6,5,-9,-25,0,3,26,-3,0,4,5,12,-17,3,10,-19,4
1,7,21,14,-15,-6,-39,2,-1,1,12,-38,14,5,51,30,2,0,-29,4,5,2,-9,-21,-2,-4,14,-14,3,-1,33,1,-6,5,-9,-25,0,3,26,-3,0,4,5,12,-17,3,10,-19,-1,-8,-16,-23,8,-3,-8,9,0,-5,-21,20,6,5,-43,-24,4
2,0,-29,4,5,2,-9,-21,-2,-4,14,-14,3,-1,33,1,-6,5,-9,-25,0,3,26,-3,0,4,5,12,-17,3,10,-19,-1,-8,-16,-23,8,-3,-8,9,0,-5,-21,20,6,5,-43,-24,9,21,66,5,-3,-2,24,14,-6,-15,-39,-25,-11,-5,-15,2,4
-1,-8,-16,-23,8,-3,-8,9,0,-5,-21,20,6,5,-43,-24,9,21,66,5,-3,-2,24,14,-6,-15,-39,-25,-11,-5,-15,2,6,7,3,-7,13,5,5,11,-7,0,-4,0,-8,-1,-38,-29,-4,6,18,17,9,-1,-87,-49,9,-3,-4,15,6,10,-9,33,4
9,21,66,5,-3,-2,24,14,-6,-15,-39,-25,-11,-5,-15,2,6,7,3,-7,13,5,5,11,-7,0,-4,0,-8,-1,-38,-29,-4,6,18,17,9,-1,-87,-49,9,-3,-4,15,6,10,-9,33,0,-17,-33,23,-9,1,45,58,2,6,5,-22,-7,-9,-36,-22,4
6,7,3,-7,13,5,5,11,-7,0,-4,0,-8,-1,-38,-29,-4,6,18,17,9,-1,-87,-49,9,-3,-4,15,6,10,-9,33,0,-17,-33,23,-9,1,45,58,2,6,5,-22,-7,-9,-36,-22,2,-1,-3,27,3,1,16,20,-5,10,17,-28,8,-2,-29,-37,4
-4,6,18,17,9,-1,-87,-49,9,-3,-4,15,6,10,-9,33,0,-17,-33,23,-9,1,45,58,2,6,5,-22,-7,-9,-36,-22,2,-1,-3,27,3,1,16,20,-5,10,17,-28,8,-2,-29,-37,-4,5,25,31,-5,1,-32,-22,4,6,17,-55,4,6,51,14,4
2,-1,-3,27,3,1,16,20,-5,10,17,-28,8,-2,-29,-37,-4,5,25,31,-5,1,-32,-22,4,6,17,-55,4,6,51,14,-10,-20,-58,1,-2,-7,-5,0,4,6,-6,36,-2,-1,23,-8,1,-5,20,12,-8,-4,85,5,-5,-5,0,25,8,-3,-45,-5,4
2,-1,-3,27,3,1,16,20,-5,10,17,-28,8,-2,-29,-37,-4,5,25,31,-5,1,-32,-22,4,6,17,-55,4,6,51,14,-10,-20,-58,1,-2,-7,-5,0,4,6,-6,36,-2,-1,23,-8,1,-5,20,12,-8,-4,85,5,-5,-5,0,25,8,-3,-45,-5,4
1,-5,20,12,-8,-4,85,5,-5,-5,0,25,8,-3,-45,-5,-2,-7,4,-61,-11,-3,20,19,1,-3,-15,10,4,-5,-17,-9,4,17,15,-4,-3,1,-51,-3,-6,-14,-14,14,-6,-4,0,-2,3,-2,-7,3,-8,2,27,14,-7,-8,-29,8,6,-7,-14,-3,4
1,-5,20,12,-8,-4,85,5,-5,-5,0,25,8,-3,-45,-5,-2,-7,4,-61,-11,-3,20,19,1,-3,-15,10,4,-5,-17,-9,4,17,15,-4,-3,1,-51,-3,-6,-14,-14,14,-6,-4,0,-2,3,-2,-7,3,-8,2,27,14,-7,-8,-29,8,6,-7,-14,-3,4
4,17,15,-4,-3,1,-51,-3,-6,-14,-14,14,-6,-4,0,-2,3,-2,-7,3,-8,2,27,14,-7,-8,-29,8,6,-7,-14,-3,1,6,30,24,1,-1,23,6,2,1,-1,0,-6,-7,-29,3,5,1,-3,6,2,1,0,11,-1,0,6,3,7,1,-10,-10,4
3,-2,-7,3,-8,2,27,14,-7,-8,-29,8,6,-7,-14,-3,1,6,30,24,1,-1,23,6,2,1,-1,0,-6,-7,-29,3,5,1,-3,6,2,1,0,11,-1,0,6,3,7,1,-10,-10,-11,-9,-26,-23,3,-4,-42,-26,1,3,-5,8,-5,3,3,12,4
1,6,30,24,1,-1,23,6,2,1,-1,0,-6,-7,-29,3,5,1,-3,6,2,1,0,11,-1,0,6,3,7,1,-10,-10,-11,-9,-26,-23,3,-4,-42,-26,1,3,-5,8,-5,3,3,12,1,-3,7,-12,-11,0,50,11,-1,-1,-23,-25,0,-4,-9,-6,4
-11,-9,-26,-23,3,-4,-42,-26,1,3,-5,8,-5,3,3,12,1,-3,7,-12,-11,0,50,11,-1,-1,-23,-25,0,-4,-9,-6,4,9,12,-24,-5,-1,-32,8,-9,-6,-1,0,-1,5,75,-7,-2,0,9,19,-2,-5,-23,-12,2,2,0,50,-4,1,0,-9,4
1,-3,7,-12,-11,0,50,11,-1,-1,-23,-25,0,-4,-9,-6,4,9,12,-24,-5,-1,-32,8,-9,-6,-1,0,-1,5,75,-7,-2,0,9,19,-2,-5,-23,-12,2,2,0,50,-4,1,0,-9,-1,0,-8,-43,2,-1,-29,-6,2,3,22,15,-13,-3,4,-5,4
4,9,12,-24,-5,-1,-32,8,-9,-6,-1,0,-1,5,75,-7,-2,0,9,19,-2,-5,-23,-12,2,2,0,50,-4,1,0,-9,-1,0,-8,-43,2,-1,-29,-6,2,3,22,15,-13,-3,4,-5,2,1,-32,-19,19,5,-17,15,-3,-7,-11,-54,-2,0,-32,-10,4
-2,0,9,19,-2,-5,-23,-12,2,2,0,50,-4,1,0,-9,-1,0,-8,-43,2,-1,-29,-6,2,3,22,15,-13,-3,4,-5,2,1,-32,-19,19,5,-17,15,-3,-7,-11,-54,-2,0,-32,-10,-8,-4,29,30,-1,-2,48,17,3,10,8,-6,-8,5,5,-10,4
2,1,-32,-19,19,5,-17,15,-3,-7,-11,-54,-2,0,-32,-10,-8,-4,29,30,-1,-2,48,17,3,10,8,-6,-8,5,5,-10,-6,-9,-10,4,-8,-10,-9,-2,-2,-7,-43,31,11,2,-4,-14,-3,-1,21,8,-9,-6,-72,-7,2,2,-2,-16,6,6,106,46,4
-8,-4,29,30,-1,-2,48,17,3,10,8,-6,-8,5,5,-10,-6,-9,-10,4,-8,-10,-9,-2,-2,-7,-43,31,11,2,-4,-14,-3,-1,21,8,-9,-6,-72,-7,2,2,-2,-16,6,6,106,46,-4,-6,1,-7,-12,-2,-72,-15,-4,1,20,7,0,-4,-31,-12,4
-6,-9,-10,4,-8,-10,-9,-2,-2,-7,-43,31,11,2,-4,-14,-3,-1,21,8,-9,-6,-72,-7,2,2,-2,-16,6,6,106,46,-4,-6,1,-7,-12,-2,-72,-15,-4,1,20,7,0,-4,-31,-12,2,0,3,-16,-5,2,39,7,-1,-2,-17,8,9,2,-60,-11,4
-4,-6,1,-7,-12,-2,-72,-15,-4,1,20,7,0,-4,-31,-12,2,0,3,-16,-5,2,39,7,-1,-2,-17,8,9,2,-60,-11,-4,0,9,3,-4,-9,66,-1,7,1,20,65,-16,-3,36,29,-11,-2,-18,-95,23,2,42,-20,10,11,18,3,7,-1,-40,-13,4
-4,-6,1,-7,-12,-2,-72,-15,-4,1,20,7,0,-4,-31,-12,2,0,3,-16,-5,2,39,7,-1,-2,-17,8,9,2,-60,-11,-4,0,9,3,-4,-9,66,-1,7,1,20,65,-16,-3,36,29,-11,-2,-18,-95,23,2,42,-20,10,11,18,3,7,-1,-40,-13,4
-4,0,9,3,-4,-9,66,-1,7,1,20,65,-16,-3,36,29,-11,-2,-18,-95,23,2,42,-20,10,11,18,3,7,-1,-40,-13,-3,-3,8,-6,-3,2,38,-7,-4,4,26,25,-7,-1,-80,-14,7,-12,-40,5,-5,0,109,36,1,-6,-5,-8,-13,-6,-27,-19,4
-11,-2,-18,-95,23,2,42,-20,10,11,18,3,7,-1,-40,-13,-3,-3,8,-6,-3,2,38,-7,-4,4,26,25,-7,-1,-80,-14,7,-12,-40,5,-5,0,109,36,1,-6,-5,-8,-13,-6,-27,-19,-3,-2,-12,-27,4,2,79,32,-6,-2,-13,-9,5,0,1,-13,4
-3,-3,8,-6,-3,2,38,-7,-4,4,26,25,-7,-1,-80,-14,7,-12,-40,5,-5,0,109,36,1,-6,-5,-8,-13,-6,-27,-19,-3,-2,-12,-27,4,2,79,32,-6,-2,-13,-9,5,0,1,-13,8,0,-7,68,-6,7,-5,6,-15,-10,10,-95,1,-11,-48,-58,4
-3,-2,-12,-27,4,2,79,32,-6,-2,-13,-9,5,0,1,-13,8,0,-7,68,-6,7,-5,6,-15,-10,10,-95,1,-11,-48,-58,3,3,7,29,1,2,-22,5,-6,-9,-7,-7,-1,-6,58,18,-3,6,-16,-50,-7,-4,4,-1,2,-5,-4,1,-8,1,62,49,4
-3,-2,-12,-27,4,2,79,32,-6,-2,-13,-9,5,0,1,-13,8,0,-7,68,-6,7,-5,6,-15,-10,10,-95,1,-11,-48,-58,3,3,7,29,1,2,-22,5,-6,-9,-7,-7,-1,-6,58,18,-3,6,-16,-50,-7,-4,4,-1,2,-5,-4,1,-8,1,62,49,4
3,3,7,29,1,2,-22,5,-6,-9,-7,-7,-1,-6,58,18,-3,6,-16,-50,-7,-4,4,-1,2,-5,-4,1,-8,1,62,49,2,6,24,36,-12,0,43,6,-2,-7,-18,-65,21,0,-32,-12,1,-6,-12,39,-7,2,8,3,-2,4,20,64,-1,-6,-17,10,4
-3,6,-16,-50,-7,-4,4,-1,2,-5,-4,1,-8,1,62,49,2,6,24,36,-12,0,43,6,-2,-7,-18,-65,21,0,-32,-12,1,-6,-12,39,-7,2,8,3,-2,4,20,64,-1,-6,-17,10,1,5,9,-61,-1,-3,-71,-20,-4,-1,10,13,-19,-2,28,18,4
2,6,24,36,-12,0,43,6,-2,-7,-18,-65,21,0,-32,-12,1,-6,-12,39,-7,2,8,3,-2,4,20,64,-1,-6,-17,10,1,5,9,-61,-1,-3,-71,-20,-4,-1,10,13,-19,-2,28,18,1,-4,0,40,16,-2,-37,-19,-3,-3,-14,-5,-1,2,34,18,4
1,5,9,-61,-1,-3,-71,-20,-4,-1,10,13,-19,-2,28,18,1,-4,0,40,16,-2,-37,-19,-3,-3,-14,-5,-1,2,34,18,-5,-6,-28,20,-16,-3,-59,-15,11,10,39,10,19,3,27,11,-7,-2,7,12,-5,-1,-30,-53,0,-7,-18,9,6,0,-36,1,4
1,-4,0,40,16,-2,-37,-19,-3,-3,-14,-5,-1,2,34,18,-5,-6,-28,20,-16,-3,-59,-15,11,10,39,10,19,3,27,11,-7,-2,7,12,-5,-1,-30,-53,0,-7,-18,9,6,0,-36,1,4,8,24,11,9,0,31,42,0,1,-8,4,-17,1,12,-1,4
-5,-6,-28,20,-16,-3,-59,-15,11,10,39,10,19,3,27,11,-7,-2,7,12,-5,-1,-30,-53,0,-7,-18,9,6,0,-36,1,4,8,24,11,9,0,31,42,0,1,-8,4,-17,1,12,-1,-3,-13,-52,-47,2,-5,-45,-12,-3,1,1,29,1,-1,3,-13,4
-7,-2,7,12,-5,-1,-30,-53,0,-7,-18,9,6,0,-36,1,4,8,24,11,9,0,31,42,0,1,-8,4,-17,1,12,-1,-3,-13,-52,-47,2,-5,-45,-12,-3,1,1,29,1,-1,3,-13,-2,-5,-2,-52,1,0,-14,-19,-4,-5,7,-17,-10,-5,-15,8,4
-3,-13,-52,-47,2,-5,-45,-12,-3,1,1,29,1,-1,3,-13,-2,-5,-2,-52,1,0,-14,-19,-4,-5,7,-17,-10,-5,-15,8,-4,6,36,11,-12,-6,-22,18,1,-7,-21,-3,16,2,1,-12,-8,-14,-34,3,-5,-7,-19,-17,5,5,4,-25,-1,0,-37,-11,4
-3,-13,-52,-47,2,-5,-45,-12,-3,1,1,29,1,-1,3,-13,-2,-5,-2,-52,1,0,-14,-19,-4,-5,7,-17,-10,-5,-15,8,-4,6,36,11,-12,-6,-22,18,1,-7,-21,-3,16,2,1,-12,-8,-14,-34,3,-5,-7,-19,-17,5,5,4,-25,-1,0,-37,-11,4
