-3,39,-16,-49,6,15,14,3,11,3,69,42,2,3,16,37,-10,-5,-28,-2,6,-9,-16,-4,10,0,-11,45,-13,-31,-86,15,-32,10,-13,-49,-16,-1,-23,30,24,1,-15,23,12,28,47,39,5,19,11,29,21,21,26,9,1,36,48,55,5,-26,-31,-2,5
-10,-5,-28,-2,6,-9,-16,-4,10,0,-11,45,-13,-31,-86,15,-32,10,-13,-49,-16,-1,-23,30,24,1,-15,23,12,28,47,39,5,19,11,29,21,21,26,9,1,36,48,55,5,-26,-31,-2,-37,-41,-14,-53,-21,-22,-71,7,22,-26,-69,-65,-2,31,39,-34,5
-10,-5,-28,-2,6,-9,-16,-4,10,0,-11,45,-13,-31,-86,15,-32,10,-13,-49,-16,-1,-23,30,24,1,-15,23,12,28,47,39,5,19,11,29,21,21,26,9,1,36,48,55,5,-26,-31,-2,-37,-41,-14,-53,-21,-22,-71,7,22,-26,-69,-65,-2,31,39,-34,5
-37,-41,-14,-53,-21,-22,-71,7,22,-26,-69,-65,-2,31,39,-34,-8,3,42,92,7,7,2,23,-18,-9,-60,-80,6,-5,9,-16,0,10,23,33,-4,-13,-10,-32,-1,-10,18,21,6,19,46,-11,5,8,59,23,-11,4,-2,-2,1,17,-63,-19,3,-45,-45,10,5
-37,-41,-14,-53,-21,-22,-71,7,22,-26,-69,-65,-2,31,39,-34,-8,3,42,92,7,7,2,23,-18,-9,-60,-80,6,-5,9,-16,0,10,23,33,-4,-13,-10,-32,-1,-10,18,21,6,19,46,-11,5,8,59,23,-11,4,-2,-2,1,17,-63,-19,3,-45,-45,10,5
0,10,23,33,-4,-13,-10,-32,-1,-10,18,21,6,19,46,-11,5,8,59,23,-11,4,-2,-2,1,17,-63,-19,3,-45,-45,10,-14,8,-42,-17,-6,5,25,8,-7,-24,-5,-39,6,-24,-8,35,14,-7,59,38,-5,-6,-34,-77,-12,24,1,-44,-14,-35,-24,36,5
-14,8,-42,-17,-6,5,25,8,-7,-24,-5,-39,6,-24,-8,35,14,-7,59,38,-5,-6,-34,-77,-12,24,1,-44,-14,-35,-24,36,37,35,72,32,16,42,32,-1,-15,3,-79,81,-2,-22,-2,11,-46,-61,20,-56,-5,54,49,-23,22,-21,-2,-36,-4,-8,-57,-50,5
-14,8,-42,-17,-6,5,25,8,-7,-24,-5,-39,6,-24,-8,35,14,-7,59,38,-5,-6,-34,-77,-12,24,1,-44,-14,-35,-24,36,37,35,72,32,16,42,32,-1,-15,3,-79,81,-2,-22,-2,11,-46,-61,20,-56,-5,54,49,-23,22,-21,-2,-36,-4,-8,-57,-50,5
14,-7,59,38,-5,-6,-34,-77,-12,24,1,-44,-14,-35,-24,36,37,35,72,32,16,42,32,-1,-15,3,-79,81,-2,-22,-2,11,-46,-61,20,-56,-5,54,49,-23,22,-21,-2,-36,-4,-8,-57,-50,15,1,-15,-87,-3,-17,21,18,2,33,20,0,5,15,19,24,5
37,35,72,32,16,42,32,-1,-15,3,-79,81,-2,-22,-2,11,-46,-61,20,-56,-5,54,49,-23,22,-21,-2,-36,-4,-8,-57,-50,15,1,-15,-87,-3,-17,21,18,2,33,20,0,5,15,19,24,-14,-6,4,-27,-18,-74,-23,12,-1,24,91,127,7,53,56,4,5
15,1,-15,-87,-3,-17,21,18,2,33,20,0,5,15,19,24,-14,-6,4,-27,-18,-74,-23,12,-1,24,91,127,7,53,56,4,1,-20,25,-12,10,97,101,-64,30,-20,8,1,-9,-7,-4,55,1,17,-46,-15,-2,-37,-47,17,-4,-5,-11,-23,7,39,108,60,5
-14,-6,4,-27,-18,-74,-23,12,-1,24,91,127,7,53,56,4,1,-20,25,-12,10,97,101,-64,30,-20,8,1,-9,-7,-4,55,1,17,-46,-15,-2,-37,-47,17,-4,-5,-11,-23,7,39,108,60,-16,-12,31,-2,-11,-21,-50,-89,-33,-56,-36,22,-5,-19,-70,-48,5
-14,-6,4,-27,-18,-74,-23,12,-1,24,91,127,7,53,56,4,1,-20,25,-12,10,97,101,-64,30,-20,8,1,-9,-7,-4,55,1,17,-46,-15,-2,-37,-47,17,-4,-5,-11,-23,7,39,108,60,-16,-12,31,-2,-11,-21,-50,-89,-33,-56,-36,22,-5,-19,-70,-48,5
-14,-6,4,-27,-18,-74,-23,12,-1,24,91,127,7,53,56,4,1,-20,25,-12,10,97,101,-64,30,-20,8,1,-9,-7,-4,55,1,17,-46,-15,-2,-37,-47,17,-4,-5,-11,-23,7,39,108,60,-16,-12,31,-2,-11,-21,-50,-89,-33,-56,-36,22,-5,-19,-70,-48,5
1,-20,25,-12,10,97,101,-64,30,-20,8,1,-9,-7,-4,55,1,17,-46,-15,-2,-37,-47,17,-4,-5,-11,-23,7,39,108,60,-16,-12,31,-2,-11,-21,-50,-89,-33,-56,-36,22,-5,-19,-70,-48,27,66,42,21,12,14,24,8,-22,-24,-43,2,-3,-10,0,2,5
27,66,42,21,12,14,24,8,-22,-24,-43,2,-3,-10,0,2,-1,-12,-3,8,1,-42,-6,38,18,75,43,57,5,20,19,-14,8,-42,18,-67,6,13,0,3,11,13,-54,20,-10,-17,-62,-11,15,-16,-21,54,13,7,-2,3,-26,-7,-22,-100,-17,-30,-37,-16,5
27,66,42,21,12,14,24,8,-22,-24,-43,2,-3,-10,0,2,-1,-12,-3,8,1,-42,-6,38,18,75,43,57,5,20,19,-14,8,-42,18,-67,6,13,0,3,11,13,-54,20,-10,-17,-62,-11,15,-16,-21,54,13,7,-2,3,-26,-7,-22,-100,-17,-30,-37,-16,5
15,-16,-21,54,13,7,-2,3,-26,-7,-22,-100,-17,-30,-37,-16,-7,58,-38,-9,-7,-13,-69,-44,7,-75,29,29,11,36,116,61,-18,-11,-50,24,-4,-9,4,48,3,36,66,-14,-11,-55,-78,-44,11,10,-18,-3,6,29,35,-18,-2,-27,-35,-27,2,5,-36,-31,5
-18,-11,-50,24,-4,-9,4,48,3,36,66,-14,-11,-55,-78,-44,11,10,-18,-3,6,29,35,-18,-2,-27,-35,-27,2,5,-36,-31,-6,30,-30,-37,-19,-23,-14,-16,10,-67,-2,-5,-8,-42,-71,22,-49,-10,78,20,-10,29,7,-22,28,0,32,-22,1,-28,-32,-16,5
-18,-11,-50,24,-4,-9,4,48,3,36,66,-14,-11,-55,-78,-44,11,10,-18,-3,6,29,35,-18,-2,-27,-35,-27,2,5,-36,-31,-6,30,-30,-37,-19,-23,-14,-16,10,-67,-2,-5,-8,-42,-71,22,-49,-10,78,20,-10,29,7,-22,28,0,32,-22,1,-28,-32,-16,5
11,10,-18,-3,6,29,35,-18,-2,-27,-35,-27,2,5,-36,-31,-6,30,-30,-37,-19,-23,-14,-16,10,-67,-2,-5,-8,-42,-71,22,-49,-10,78,20,-10,29,7,-22,28,0,32,-22,1,-28,-32,-16,22,56,-53,22,10,-27,-35,34,-32,-66,2,-41,-13,29,32,-7,5
-49,-10,78,20,-10,29,7,-22,28,0,32,-22,1,-28,-32,-16,22,56,-53,22,10,-27,-35,34,-32,-66,2,-41,-13,29,32,-7,-1,-28,14,30,-6,-14,-1,3,-5,66,63,-83,-7,-3,-23,1,11,-75,-34,-3,11,4,-17,8,9,25,-106,13,-2,-32,3,-15,5
22,56,-53,22,10,-27,-35,34,-32,-66,2,-41,-13,29,32,-7,-1,-28,14,30,-6,-14,-1,3,-5,66,63,-83,-7,-3,-23,1,11,-75,-34,-3,11,4,-17,8,9,25,-106,13,-2,-32,3,-15,-20,1,58,-5,-4,10,16,21,27,-24,-87,-14,-11,-16,66,-7,5
-1,-28,14,30,-6,-14,-1,3,-5,66,63,-83,-7,-3,-23,1,11,-75,-34,-3,11,4,-17,8,9,25,-106,13,-2,-32,3,-15,-20,1,58,-5,-4,10,16,21,27,-24,-87,-14,-11,-16,66,-7,10,41,74,-47,-4,14,33,57,-1,-25,-28,22,8,-19,-108,-28,5
11,-75,-34,-3,11,4,-17,8,9,25,-106,13,-2,-32,3,-15,-20,1,58,-5,-4,10,16,21,27,-24,-87,-14,-11,-16,66,-7,10,41,74,-47,-4,14,33,57,-1,-25,-28,22,8,-19,-108,-28,-13,-35,-112,-28,14,36,27,-12,-19,38,25,8,-10,-16,-79,8,5
11,-75,-34,-3,11,4,-17,8,9,25,-106,13,-2,-32,3,-15,-20,1,58,-5,-4,10,16,21,27,-24,-87,-14,-11,-16,66,-7,10,41,74,-47,-4,14,33,57,-1,-25,-28,22,8,-19,-108,-28,-13,-35,-112,-28,14,36,27,-12,-19,38,25,8,-10,-16,-79,8,5
-13,-35,-112,-28,14,36,27,-12,-19,38,25,8,-10,-16,-79,8,-12,-30,-42,8,-5,-13,9,36,21,25,-29,41,0,30,33,-44,26,13,11,-45,-6,-66,-83,16,-14,-8,12,31,-1,18,1,-28,18,13,105,37,13,6,-1,-8,-23,-16,-9,-41,2,16,53,36,5
-13,-35,-112,-28,14,36,27,-12,-19,38,25,8,-10,-16,-79,8,-12,-30,-42,8,-5,-13,9,36,21,25,-29,41,0,30,33,-44,26,13,11,-45,-6,-66,-83,16,-14,-8,12,31,-1,18,1,-28,18,13,105,37,13,6,-1,-8,-23,-16,-9,-41,2,16,53,36,5
26,13,11,-45,-6,-66,-83,16,-14,-8,12,31,-1,18,1,-28,18,13,105,37,13,6,-1,-8,-23,-16,-9,-41,2,16,53,36,5,18,76,84,6,2,44,23,-17,-47,-60,-72,-6,-36,-45,-56,-5,-3,-13,6,-6,1,-18,-4,0,67,21,25,4,-16,-4,27,5
18,13,105,37,13,6,-1,-8,-23,-16,-9,-41,2,16,53,36,5,18,76,84,6,2,44,23,-17,-47,-60,-72,-6,-36,-45,-56,-5,-3,-13,6,-6,1,-18,-4,0,67,21,25,4,-16,-4,27,-23,-45,1,-5,5,78,79,-11,11,48,61,23,3,-2,52,56,5
5,18,76,84,6,2,44,23,-17,-47,-60,-72,-6,-36,-45,-56,-5,-3,-13,6,-6,1,-18,-4,0,67,21,25,4,-16,-4,27,-23,-45,1,-5,5,78,79,-11,11,48,61,23,3,-2,52,56,-6,-71,-13,65,-5,-38,-57,-26,-9,-42,-38,-51,5,43,-23,-29,5
-23,-45,1,-5,5,78,79,-11,11,48,61,23,3,-2,52,56,-6,-71,-13,65,-5,-38,-57,-26,-9,-42,-38,-51,5,43,-23,-29,-12,-3,19,-12,-14,-51,8,3,22,11,-44,-18,0,89,9,-27,-9,-10,-37,0,-6,11,37,-1,13,-9,-24,-13,-8,-85,-95,17,5
-6,-71,-13,65,-5,-38,-57,-26,-9,-42,-38,-51,5,43,-23,-29,-12,-3,19,-12,-14,-51,8,3,22,11,-44,-18,0,89,9,-27,-9,-10,-37,0,-6,11,37,-1,13,-9,-24,-13,-8,-85,-95,17,-25,34,-22,-10,-1,59,77,-29,1,-14,-11,12,5,-11,-72,-26,5
-12,-3,19,-12,-14,-51,8,3,22,11,-44,-18,0,89,9,-27,-9,-10,-37,0,-6,11,37,-1,13,-9,-24,-13,-8,-85,-95,17,-25,34,-22,-10,-1,59,77,-29,1,-14,-11,12,5,-11,-72,-26,14,-7,25,-6,4,2,19,20,-24,-8,-36,-54,-1,-1,-48,5,5
-9,-10,-37,0,-6,11,37,-1,13,-9,-24,-13,-8,-85,-95,17,-25,34,-22,-10,-1,59,77,-29,1,-14,-11,12,5,-11,-72,-26,14,-7,25,-6,4,2,19,20,-24,-8,-36,-54,-1,-1,-48,5,17,38,67,24,4,36,67,6,-6,-79,-23,7,-3,-7,33,12,5
14,-7,25,-6,4,2,19,20,-24,-8,-36,-54,-1,-1,-48,5,17,38,67,24,4,36,67,6,-6,-79,-23,7,-3,-7,33,12,5,0,60,-5,5,10,-54,-10,-1,98,-8,31,11,20,51,12,7,-40,-40,-10,3,-23,-44,23,-16,-20,127,1,-12,-8,37,-7,5
17,38,67,24,4,36,67,6,-6,-79,-23,7,-3,-7,33,12,5,0,60,-5,5,10,-54,-10,-1,98,-8,31,11,20,51,12,7,-40,-40,-10,3,-23,-44,23,-16,-20,127,1,-12,-8,37,-7,2,-7,-64,13,-11,-57,-103,10,37,54,102,4,2,2,64,18,5
5,0,60,-5,5,10,-54,-10,-1,98,-8,31,11,20,51,12,7,-40,-40,-10,3,-23,-44,23,-16,-20,127,1,-12,-8,37,-7,2,-7,-64,13,-11,-57,-103,10,37,54,102,4,2,2,64,18,-11,-39,-66,9,0,-35,-56,27,-26,-2,-16,-20,3,30,41,-37,5
7,-40,-40,-10,3,-23,-44,23,-16,-20,127,1,-12,-8,37,-7,2,-7,-64,13,-11,-57,-103,10,37,54,102,4,2,2,64,18,-11,-39,-66,9,0,-35,-56,27,-26,-2,-16,-20,3,30,41,-37,1,14,58,-35,-6,29,14,-90,-8,-36,-73,54,8,62,73,12,5
1,14,58,-35,-6,29,14,-90,-8,-36,-73,54,8,62,73,12,25,54,-40,-43,-1,-47,-93,0,-15,20,63,25,6,-3,-37,26,-6,-25,-30,-53,-9,-6,-18,2,9,7,23,24,0,31,120,-11,32,0,13,23,6,-10,-32,0,-33,-6,-99,-44,-7,-35,-47,-2,5
25,54,-40,-43,-1,-47,-93,0,-15,20,63,25,6,-3,-37,26,-6,-25,-30,-53,-9,-6,-18,2,9,7,23,24,0,31,120,-11,32,0,13,23,6,-10,-32,0,-33,-6,-99,-44,-7,-35,-47,-2,-11,11,-6,62,-1,8,2,-22,7,12,81,21,3,5,-22,15,5
25,54,-40,-43,-1,-47,-93,0,-15,20,63,25,6,-3,-37,26,-6,-25,-30,-53,-9,-6,-18,2,9,7,23,24,0,31,120,-11,32,0,13,23,6,-10,-32,0,-33,-6,-99,-44,-7,-35,-47,-2,-11,11,-6,62,-1,8,2,-22,7,12,81,21,3,5,-22,15,5
32,0,13,23,6,-10,-32,0,-33,-6,-99,-44,-7,-35,-47,-2,-11,11,-6,62,-1,8,2,-22,7,12,81,21,3,5,-22,15,-13,19,-67,-70,-29,-40,-2,-22,-2,-5,11,-19,0,-10,3,6,-16,-16,-40,-7,7,24,18,1,8,-23,-21,-103,-11,-43,-71,-11,5
-11,11,-6,62,-1,8,2,-22,7,12,81,21,3,5,-22,15,-13,19,-67,-70,-29,-40,-2,-22,-2,-5,11,-19,0,-10,3,6,-16,-16,-40,-7,7,24,18,1,8,-23,-21,-103,-11,-43,-71,-11,3,-11,77,115,-5,18,55,7,21,31,-21,36,9,-18,32,51,5
-13,19,-67,-70,-29,-40,-2,-22,-2,-5,11,-19,0,-10,3,6,-16,-16,-40,-7,7,24,18,1,8,-23,-21,-103,-11,-43,-71,-11,3,-11,77,115,-5,18,55,7,21,31,-21,36,9,-18,32,51,0,27,66,10,0,-34,-21,-47,-13,-24,-16,-45,0,34,33,7,5
3,-11,77,115,-5,18,55,7,21,31,-21,36,9,-18,32,51,0,27,66,10,0,-34,-21,-47,-13,-24,-16,-45,0,34,33,7,6,4,10,-46,9,-1,71,44,12,7,-26,36,-20,-43,-125,-41,11,-9,38,30,21,81,119,48,-19,9,-12,-2,-11,-28,-35,-28,5
0,27,66,10,0,-34,-21,-47,-13,-24,-16,-45,0,34,33,7,6,4,10,-46,9,-1,71,44,12,7,-26,36,-20,-43,-125,-41,11,-9,38,30,21,81,119,48,-19,9,-12,-2,-11,-28,-35,-28,9,3,71,2,4,-39,-55,-1,2,37,51,36,5,7,-17,-5,5
6,4,10,-46,9,-1,71,44,12,7,-26,36,-20,-43,-125,-41,11,-9,38,30,21,81,119,48,-19,9,-12,-2,-11,-28,-35,-28,9,3,71,2,4,-39,-55,-1,2,37,51,36,5,7,-17,-5,-37,-25,-105,-40,-8,-4,-5,-28,-11,-34,105,14,-5,22,13,-22,5
11,-9,38,30,21,81,119,48,-19,9,-12,-2,-11,-28,-35,-28,9,3,71,2,4,-39,-55,-1,2,37,51,36,5,7,-17,-5,-37,-25,-105,-40,-8,-4,-5,-28,-11,-34,105,14,-5,22,13,-22,8,-41,-72,0,4,20,-6,5,-4,20,56,19,0,-7,20,-16,5
9,3,71,2,4,-39,-55,-1,2,37,51,36,5,7,-17,-5,-37,-25,-105,-40,-8,-4,-5,-28,-11,-34,105,14,-5,22,13,-22,8,-41,-72,0,4,20,-6,5,-4,20,56,19,0,-7,20,-16,18,10,-34,-65,-21,-33,-65,49,-27,7,-19,38,11,37,30,-7,5
8,-41,-72,0,4,20,-6,5,-4,20,56,19,0,-7,20,-16,18,10,-34,-65,-21,-33,-65,49,-27,7,-19,38,11,37,30,-7,5,-30,-71,-5,2,1,-14,5,18,24,101,37,4,-29,-31,11,-2,9,34,7,-1,54,79,-6,-10,-66,-48,22,-7,-2,5,-35,5
18,10,-34,-65,-21,-33,-65,49,-27,7,-19,38,11,37,30,-7,5,-30,-71,-5,2,1,-14,5,18,24,101,37,4,-29,-31,11,-2,9,34,7,-1,54,79,-6,-10,-66,-48,22,-7,-2,5,-35,4,35,45,64,2,-61,-53,-11,1,-41,-68,4,5,87,83,15,5
5,-30,-71,-5,2,1,-14,5,18,24,101,37,4,-29,-31,11,-2,9,34,7,-1,54,79,-6,-10,-66,-48,22,-7,-2,5,-35,4,35,45,64,2,-61,-53,-11,1,-41,-68,4,5,87,83,15,-19,34,-28,-61,-9,-39,-62,-13,21,-46,59,-8,-3,-8,5,-6,5
-2,9,34,7,-1,54,79,-6,-10,-66,-48,22,-7,-2,5,-35,4,35,45,64,2,-61,-53,-11,1,-41,-68,4,5,87,83,15,-19,34,-28,-61,-9,-39,-62,-13,21,-46,59,-8,-3,-8,5,-6,-34,11,34,4,2,-53,-52,14,12,-10,4,50,6,45,61,8,5
4,35,45,64,2,-61,-53,-11,1,-41,-68,4,5,87,83,15,-19,34,-28,-61,-9,-39,-62,-13,21,-46,59,-8,-3,-8,5,-6,-34,11,34,4,2,-53,-52,14,12,-10,4,50,6,45,61,8,18,-18,-50,-16,-7,-78,-107,21,-29,0,-46,11,-12,58,66,-3,5
-19,34,-28,-61,-9,-39,-62,-13,21,-46,59,-8,-3,-8,5,-6,-34,11,34,4,2,-53,-52,14,12,-10,4,50,6,45,61,8,18,-18,-50,-16,-7,-78,-107,21,-29,0,-46,11,-12,58,66,-3,15,-21,-45,-23,1,10,7,25,-29,3,-40,17,-2,-28,-39,-17,5
-34,11,34,4,2,-53,-52,14,12,-10,4,50,6,45,61,8,18,-18,-50,-16,-7,-78,-107,21,-29,0,-46,11,-12,58,66,-3,15,-21,-45,-23,1,10,7,25,-29,3,-40,17,-2,-28,-39,-17,-6,-9,65,-12,10,6,11,-23,0,60,14,-25,-14,-36,-43,47,5
15,-21,-45,-23,1,10,7,25,-29,3,-40,17,-2,-28,-39,-17,-6,-9,65,-12,10,6,11,-23,0,60,14,-25,-14,-36,-43,47,17,18,-51,4,2,36,15,-39,-22,-64,-49,-90,-18,-17,46,-27,14,-36,12,97,14,11,18,15,2,25,-58,-75,-12,-46,-57,-37,5
-6,-9,65,-12,10,6,11,-23,0,60,14,-25,-14,-36,-43,47,17,18,-51,4,2,36,15,-39,-22,-64,-49,-90,-18,-17,46,-27,14,-36,12,97,14,11,18,15,2,25,-58,-75,-12,-46,-57,-37,5,43,80,22,-4,-9,-10,33,23,23,-15,1,7,21,-18,21,5
17,18,-51,4,2,36,15,-39,-22,-64,-49,-90,-18,-17,46,-27,14,-36,12,97,14,11,18,15,2,25,-58,-75,-12,-46,-57,-37,5,43,80,22,-4,-9,-10,33,23,23,-15,1,7,21,-18,21,-24,-15,-10,64,9,10,-45,-34,6,-19,-21,-80,-7,-11,42,35,5
5,43,80,22,-4,-9,-10,33,23,23,-15,1,7,21,-18,21,-24,-15,-10,64,9,10,-45,-34,6,-19,-21,-80,-7,-11,42,35,-21,-28,11,-3,-3,-7,-9,17,1,13,-38,-26,5,-12,-35,1,22,19,91,-3,-13,-38,16,47,-23,23,-29,65,17,30,-5,59,5
5,43,80,22,-4,-9,-10,33,23,23,-15,1,7,21,-18,21,-24,-15,-10,64,9,10,-45,-34,6,-19,-21,-80,-7,-11,42,35,-21,-28,11,-3,-3,-7,-9,17,1,13,-38,-26,5,-12,-35,1,22,19,91,-3,-13,-38,16,47,-23,23,-29,65,17,30,-5,59,5
-21,-28,11,-3,-3,-7,-9,17,1,13,-38,-26,5,-12,-35,1,22,19,91,-3,-13,-38,16,47,-23,23,-29,65,17,30,-5,59,24,-11,16,-49,-2,59,62,-18,-22,5,27,21,-2,-24,-32,-7,-6,-22,-87,-41,-2,9,26,5,19,54,82,69,5,-29,-58,11,5
22,19,91,-3,-13,-38,16,47,-23,23,-29,65,17,30,-5,59,24,-11,16,-49,-2,59,62,-18,-22,5,27,21,-2,-24,-32,-7,-6,-22,-87,-41,-2,9,26,5,19,54,82,69,5,-29,-58,11,-5,-34,-30,-27,-1,31,45,-15,17,65,82,26,16,-2,6,20,5
24,-11,16,-49,-2,59,62,-18,-22,5,27,21,-2,-24,-32,-7,-6,-22,-87,-41,-2,9,26,5,19,54,82,69,5,-29,-58,11,-5,-34,-30,-27,-1,31,45,-15,17,65,82,26,16,-2,6,20,-12,5,-116,-5,-9,-12,-1,-10,9,-13,6,-38,-4,-27,-19,-31,5
-6,-22,-87,-41,-2,9,26,5,19,54,82,69,5,-29,-58,11,-5,-34,-30,-27,-1,31,45,-15,17,65,82,26,16,-2,6,20,-12,5,-116,-5,-9,-12,-1,-10,9,-13,6,-38,-4,-27,-19,-31,-3,-7,20,13,0,21,15,-6,7,-5,-33,11,2,26,-8,9,5
-5,-34,-30,-27,-1,31,45,-15,17,65,82,26,16,-2,6,20,-12,5,-116,-5,-9,-12,-1,-10,9,-13,6,-38,-4,-27,-19,-31,-3,-7,20,13,0,21,15,-6,7,-5,-33,11,2,26,-8,9,26,33,0,-99,-2,24,98,64,14,20,27,64,-5,-6,-40,-68,5
-12,5,-116,-5,-9,-12,-1,-10,9,-13,6,-38,-4,-27,-19,-31,-3,-7,20,13,0,21,15,-6,7,-5,-33,11,2,26,-8,9,26,33,0,-99,-2,24,98,64,14,20,27,64,-5,-6,-40,-68,-13,-2,-11,49,19,57,2,63,-3,12,68,-40,-9,-8,-30,-40,5
26,33,0,-99,-2,24,98,64,14,20,27,64,-5,-6,-40,-68,-13,-2,-11,49,19,57,2,63,-3,12,68,-40,-9,-8,-30,-40,0,-24,22,-31,-11,-87,-99,0,-2,-50,-21,12,6,80,29,-67,-17,-17,6,-31,-16,-17,61,7,20,27,-41,20,9,13,20,15,5
